reviewId,canonicalActorId,candidateRecordId,sourceSystem,issueCode,decision,errorType,notes,reviewer,reviewDate,confidenceScore
false-match-reviewed-0068,cand-00c18ff3930a,47QMCA24F0GTM|47QMCA24F0GTM|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0069,cand-00c18ff3930a,47QMCA24F0GTY|47QMCA24F0GTY|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0070,cand-00c18ff3930a,47QMCA24F0GVD|47QMCA24F0GVD|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0071,cand-00c18ff3930a,47QMCA24F0J7Y|47QMCA24F0J7Y|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0072,cand-00c18ff3930a,47QMCA24F0JAA|47QMCA24F0JAA|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0073,cand-00c18ff3930a,47QMCA24F0JCB|47QMCA24F0JCB|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0074,cand-00c18ff3930a,47QMCA24F0JCH|47QMCA24F0JCH|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0075,cand-00c18ff3930a,47QMCA24F0JDC|47QMCA24F0JDC|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0076,cand-00c18ff3930a,47QMCA24F0JZR|47QMCA24F0JZR|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0077,cand-00c18ff3930a,47QMCA24F0K4S|47QMCA24F0K4S|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0078,cand-00c18ff3930a,47QMCA24F0K4T|47QMCA24F0K4T|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0079,cand-00c18ff3930a,47QMCA24F0KEE|47QMCA24F0KEE|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0080,cand-00c18ff3930a,47QMCA24F0KZK|47QMCA24F0KZK|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0081,cand-00c18ff3930a,47QMCA24F0L6Y|47QMCA24F0L6Y|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0082,cand-00c18ff3930a,47QMCA24F0LCG|47QMCA24F0LCG|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0083,cand-00c18ff3930a,47QMCA24F0LCZ|47QMCA24F0LCZ|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0084,cand-00c18ff3930a,47QMCA24F0LMM|47QMCA24F0LMM|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0085,cand-00c18ff3930a,47QMCA24F0LP6|47QMCA24F0LP6|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0086,cand-00c18ff3930a,47QMCA24F0M1Z|47QMCA24F0M1Z|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0087,cand-00c18ff3930a,47QMCA24F0MMA|47QMCA24F0MMA|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0088,cand-00c18ff3930a,47QMCA24F0MR5|47QMCA24F0MR5|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0089,cand-00c18ff3930a,47QMCA24F0MV4|47QMCA24F0MV4|K74VFQ96PKR3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0090,cand-00c18ff3930a,47QMCA24F0CDE|47QMCA24F0CDE|K74VFQ96PKR3,USAspending national actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0091,cand-00c18ff3930a,47QMCA24F0MR5|47QMCA24F0MR5|K74VFQ96PKR3,USAspending national actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0092,cand-0324bc05b683,1331L520C13210007|1331L520C13210007|XE8KLB3SCAN9,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0093,cand-0324bc05b683,1331L520C13OS0030|1331L520C13OS0030|XE8KLB3SCAN9,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0094,cand-0324bc05b683,693JK419C500008|693JK419C500008|XE8KLB3SCAN9,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0095,cand-0324bc05b683,89603020C0010|89603020C0010|XE8KLB3SCAN9,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0096,cand-0324bc05b683,EPW17024|EPW17024|XE8KLB3SCAN9,USAspending awards,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0097,cand-0351fccc2dc9,N6274224F4025|N6274224F4025|VRDADEV476J3,USAspending agency actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0098,cand-0351fccc2dc9,N6274224F4025|N6274224F4025|VRDADEV476J3,USAspending national actions,reviewed-procurement,rejected,false_positive_same_venue_candidate,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0099,cand-036099dceaa4,520892064,Intermediary bridge,reviewed-democracy,rejected,held_identifier_evidence_incomplete,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
false-match-reviewed-0100,cand-036099dceaa4,NNA16BD14C|NNA16BD14C|VPWMMPGGPJ74,USAspending agency actions,reviewed-procurement,rejected,held_identifier_evidence_incomplete,"not promoted by reviewed cross-venue adjudication; retained to bound linkage risk; reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass",codex-source-audit,2026-06-28,0.0000
